sample_number,cores,matrix_size,time
1,1,2000,16.521617169s
2,1,2000,16.528478509s
3,1,2000,16.51838991s
4,1,2000,16.526070076s
5,1,2000,16.5215078s
6,1,2000,16.534947204s
7,1,2000,16.526995952s
8,1,2000,16.525778557s
9,1,2000,16.529102846s
10,1,2000,16.521343032s
11,1,2000,16.525696448s
12,1,2000,16.522332802s
13,1,2000,16.527891416s
14,1,2000,16.510353911s
15,1,2000,16.579282111s
16,1,2000,16.533512781s
17,1,2000,16.561651699s
18,1,2000,16.531054368s
19,1,2000,16.537633464s
20,1,2000,16.542153088s
21,1,2000,16.540655878s
22,1,2000,16.539786623s
23,1,2000,16.538567385s
24,1,2000,16.529188549s
25,1,2000,16.540915984s
26,1,2000,16.536825138s
27,1,2000,16.528773921s
28,1,2000,16.545302985s
29,1,2000,16.513365227s
30,1,2000,16.513620924s
31,1,2000,16.522708413s
32,1,2000,16.519605285s
33,1,2000,16.51832657s
34,1,2000,16.573251376s
35,1,2000,16.529181617s
36,1,2000,16.541572637s
37,1,2000,16.525236588s
38,1,2000,16.531773958s
39,1,2000,16.541122442s
40,1,2000,16.514320408s
41,1,2000,16.521064745s
42,1,2000,16.504425878s
43,1,2000,16.5359694s
44,1,2000,16.579485089s
45,1,2000,16.468215913s
46,1,2000,16.547252151s
47,1,2000,16.561989187s
48,1,2000,16.536723602s
49,1,2000,16.535096498s
50,1,2000,16.535620659s
