sample_number,cores,matrix_size,time
1,2,4000,1m5.31273677s
2,2,4000,1m5.338625717s
3,2,4000,1m5.259952868s
4,2,4000,1m5.332366935s
5,2,4000,1m5.291788384s
6,2,4000,1m5.333503511s
7,2,4000,1m5.399803752s
8,2,4000,1m5.378565743s
9,2,4000,1m5.317167837s
10,2,4000,1m5.36078814s
11,2,4000,1m5.262084795s
12,2,4000,1m5.319937756s
13,2,4000,1m5.308410261s
14,2,4000,1m5.31881282s
15,2,4000,1m5.349545104s
16,2,4000,1m5.388727894s
17,2,4000,1m5.332894944s
18,2,4000,1m5.270203018s
19,2,4000,1m5.334264401s
20,2,4000,1m5.222100566s
21,2,4000,1m5.261472911s
22,2,4000,1m5.309399977s
23,2,4000,1m5.284478369s
24,2,4000,1m5.265643753s
25,2,4000,1m5.284230914s
26,2,4000,1m5.323493916s
27,2,4000,1m5.374877397s
28,2,4000,1m5.316612666s
29,2,4000,1m5.275798674s
30,2,4000,1m5.313700733s
31,2,4000,1m5.288347986s
32,2,4000,1m5.373408428s
33,2,4000,1m5.309079456s
34,2,4000,1m5.316650741s
35,2,4000,1m5.294551557s
36,2,4000,1m5.365556722s
37,2,4000,1m5.331762227s
38,2,4000,1m5.260603773s
39,2,4000,1m5.269701619s
40,2,4000,1m5.317471845s
41,2,4000,1m5.304808133s
42,2,4000,1m5.312135069s
43,2,4000,1m5.322770631s
44,2,4000,1m5.217143592s
45,2,4000,1m5.323228423s
46,2,4000,1m5.287708545s
47,2,4000,1m5.300451772s
48,2,4000,1m5.31952113s
49,2,4000,1m5.292044508s
50,2,4000,1m5.266192279s
