sample_number,cores,matrix_size,time
1,2,3000,4.85288
2,2,3000,4.89916
3,2,3000,4.81824
4,2,3000,4.96801
5,2,3000,4.99371
6,2,3000,4.91975
7,2,3000,5.22087
8,2,3000,4.9031
9,2,3000,4.81934
10,2,3000,4.78869
11,2,3000,4.85772
12,2,3000,4.81983
13,2,3000,4.80999
14,2,3000,5.16582
15,2,3000,4.84593
16,2,3000,5.11857
17,2,3000,4.77979
18,2,3000,4.89319
19,2,3000,5.28375
20,2,3000,4.93844
21,2,3000,5.09468
22,2,3000,4.87239
23,2,3000,5.19788
24,2,3000,4.91353
25,2,3000,5.11207
26,2,3000,4.95561
27,2,3000,4.98434
28,2,3000,4.94843
29,2,3000,4.85378
30,2,3000,5.13702
31,2,3000,4.82384
32,2,3000,4.93611
33,2,3000,4.80015
34,2,3000,4.82472
35,2,3000,4.80295
36,2,3000,5.02239
37,2,3000,4.81928
38,2,3000,4.79884
39,2,3000,4.85918
40,2,3000,4.79484
41,2,3000,4.82955
42,2,3000,4.99264
43,2,3000,4.78693
44,2,3000,5.00844
45,2,3000,4.81811
46,2,3000,5.12371
47,2,3000,4.80794
48,2,3000,5.12298
49,2,3000,4.82935
50,2,3000,4.79163
