sample_number,cores,matrix_size,time
1,1,3000,14.464
2,1,3000,14.4611
3,1,3000,14.5697
4,1,3000,14.7837
5,1,3000,14.5744
6,1,3000,14.7375
7,1,3000,14.5175
8,1,3000,14.4697
9,1,3000,14.4525
10,1,3000,14.5063
11,1,3000,14.277
12,1,3000,14.3741
13,1,3000,14.4049
14,1,3000,14.5394
15,1,3000,14.2663
16,1,3000,14.5115
17,1,3000,14.5841
18,1,3000,14.336
19,1,3000,14.4615
20,1,3000,14.2424
21,1,3000,14.4254
22,1,3000,14.478
23,1,3000,14.4015
24,1,3000,14.4669
25,1,3000,14.4776
26,1,3000,14.5432
27,1,3000,14.6126
28,1,3000,14.6748
29,1,3000,14.5491
30,1,3000,14.4184
31,1,3000,14.4784
32,1,3000,14.3578
33,1,3000,14.361
34,1,3000,14.4372
35,1,3000,14.4076
36,1,3000,14.4299
37,1,3000,14.4193
38,1,3000,14.6722
39,1,3000,14.52
40,1,3000,14.4432
41,1,3000,14.5012
42,1,3000,14.3719
43,1,3000,14.6452
44,1,3000,14.4332
45,1,3000,14.278
46,1,3000,14.3141
47,1,3000,14.2882
48,1,3000,14.37
49,1,3000,14.424
50,1,3000,14.5412
