sample_number,cores,matrix_size,time
1,4,1000,0.118068
2,4,1000,0.118927
3,4,1000,0.082827
4,4,1000,0.0868199
5,4,1000,0.0861801
6,4,1000,0.0824917
7,4,1000,0.0867036
8,4,1000,0.0866855
9,4,1000,0.0863733
10,4,1000,0.0861739
11,4,1000,0.0872073
12,4,1000,0.0837226
13,4,1000,0.0838643
14,4,1000,0.0850066
15,4,1000,0.0852118
16,4,1000,0.082279
17,4,1000,0.0841864
18,4,1000,0.0833687
19,4,1000,0.0826254
20,4,1000,0.0840816
21,4,1000,0.0893981
22,4,1000,0.0836814
23,4,1000,0.0825714
24,4,1000,0.0826448
25,4,1000,0.0828046
26,4,1000,0.0843372
27,4,1000,0.0831128
28,4,1000,0.0841791
29,4,1000,0.0903459
30,4,1000,0.0831145
31,4,1000,0.0905196
32,4,1000,0.0830554
33,4,1000,0.0893853
34,4,1000,0.0919539
35,4,1000,0.0871325
36,4,1000,0.0836638
37,4,1000,0.0832727
38,4,1000,0.0824358
39,4,1000,0.0836321
40,4,1000,0.0894022
41,4,1000,0.0821296
42,4,1000,0.0822079
43,4,1000,0.086321
44,4,1000,0.0829933
45,4,1000,0.0832192
46,4,1000,0.0846707
47,4,1000,0.0866677
48,4,1000,0.0839257
49,4,1000,0.0828561
50,4,1000,0.0828679
