sample_number,cores,matrix_size,time
1,1,5000,45.0145
2,1,5000,45.0329
3,1,5000,45.0377
4,1,5000,45.034
5,1,5000,45.0764
6,1,5000,45.019
7,1,5000,45.0969
8,1,5000,45.0982
9,1,5000,45.0169
10,1,5000,45.0874
11,1,5000,45.3746
12,1,5000,45.1051
13,1,5000,45.3687
14,1,5000,45.0855
15,1,5000,45.335
16,1,5000,45.1158
17,1,5000,45.0792
18,1,5000,45.3451
19,1,5000,45.0909
20,1,5000,45.0953
21,1,5000,45.0905
22,1,5000,45.3419
23,1,5000,45.1001
24,1,5000,45.0223
25,1,5000,45.0924
26,1,5000,45.0271
27,1,5000,44.9876
28,1,5000,45.0814
29,1,5000,45.0211
30,1,5000,45.0124
31,1,5000,44.9349
32,1,5000,44.9911
33,1,5000,45.0306
34,1,5000,44.9971
35,1,5000,45.0455
36,1,5000,45.1081
37,1,5000,44.9997
38,1,5000,45.0744
39,1,5000,45.0439
40,1,5000,45.0981
41,1,5000,45.0575
42,1,5000,45.098
43,1,5000,45.0068
44,1,5000,45.0306
45,1,5000,45.0124
46,1,5000,45.0348
47,1,5000,45.0905
48,1,5000,45.0378
49,1,5000,45.0374
50,1,5000,45.1075
