sample_number,cores,matrix_size,time
1,4,5000,12.9421
2,4,5000,13.3127
3,4,5000,13.0112
4,4,5000,13.0108
5,4,5000,12.5636
6,4,5000,12.7275
7,4,5000,13.4292
8,4,5000,13.1911
9,4,5000,12.6837
10,4,5000,12.5511
11,4,5000,13.0564
12,4,5000,12.874
13,4,5000,13.2158
14,4,5000,15.4744
15,4,5000,17.4916
16,4,5000,12.7075
17,4,5000,12.9678
18,4,5000,12.6958
19,4,5000,12.8789
20,4,5000,12.6935
21,4,5000,13.3278
22,4,5000,12.6387
23,4,5000,12.8121
24,4,5000,12.558
25,4,5000,12.5599
26,4,5000,12.8093
27,4,5000,12.742
28,4,5000,12.614
29,4,5000,12.5652
30,4,5000,13.1714
31,4,5000,12.6618
32,4,5000,13.022
33,4,5000,12.7817
34,4,5000,12.9094
35,4,5000,12.8751
36,4,5000,12.6873
37,4,5000,12.7565
38,4,5000,12.5426
39,4,5000,13.2184
40,4,5000,12.7871
41,4,5000,12.7382
42,4,5000,12.5393
43,4,5000,12.8544
44,4,5000,13.2456
45,4,5000,12.8068
46,4,5000,12.9302
47,4,5000,12.5868
48,4,5000,13.141
49,4,5000,12.9305
50,4,5000,13.2876
