sample_number,cores,matrix_size,time
1,4,3000,2.67139
2,4,3000,2.53879
3,4,3000,2.5696
4,4,3000,2.53984
5,4,3000,2.50255
6,4,3000,2.54504
7,4,3000,2.50583
8,4,3000,2.59831
9,4,3000,2.51765
10,4,3000,2.51771
11,4,3000,2.60435
12,4,3000,2.53837
13,4,3000,2.54217
14,4,3000,2.51603
15,4,3000,2.50039
16,4,3000,2.53882
17,4,3000,2.60786
18,4,3000,2.55088
19,4,3000,2.56746
20,4,3000,2.52109
21,4,3000,2.52916
22,4,3000,2.53223
23,4,3000,2.51499
24,4,3000,2.51916
25,4,3000,2.51286
26,4,3000,2.58402
27,4,3000,2.52188
28,4,3000,2.50702
29,4,3000,2.52849
30,4,3000,2.53548
31,4,3000,2.51961
32,4,3000,2.50641
33,4,3000,2.51009
34,4,3000,2.69411
35,4,3000,2.50816
36,4,3000,2.61842
37,4,3000,2.56574
38,4,3000,2.57959
39,4,3000,2.61368
40,4,3000,2.84127
41,4,3000,2.68004
42,4,3000,2.66155
43,4,3000,2.51003
44,4,3000,2.53482
45,4,3000,2.52439
46,4,3000,3.17932
47,4,3000,2.72659
48,4,3000,4.08724
49,4,3000,2.93074
50,4,3000,2.53797
