sample_number,cores,matrix_size,time
1,1,4000,297.908
2,1,4000,322.077
3,1,4000,295.526
4,1,4000,322.427
5,1,4000,292.491
6,1,4000,291.595
7,1,4000,329.346
8,1,4000,293.153
9,1,4000,321.702
10,1,4000,292.506
11,1,4000,331.567
12,1,4000,294.235
13,1,4000,320.669
14,1,4000,298.08
15,1,4000,328.021
16,1,4000,293.82
17,1,4000,330.065
18,1,4000,289.814
19,1,4000,288.066
20,1,4000,294.912
21,1,4000,326.812
22,1,4000,298.408
23,1,4000,327.562
24,1,4000,297.288
25,1,4000,325.779
26,1,4000,295.063
27,1,4000,324.906
28,1,4000,298.107
29,1,4000,321.418
30,1,4000,292.984
31,1,4000,325.823
32,1,4000,293.759
33,1,4000,331.719
34,1,4000,302.499
35,1,4000,324.982
36,1,4000,294.344
37,1,4000,301.048
38,1,4000,325.181
39,1,4000,296.645
40,1,4000,331.8
41,1,4000,302.873
42,1,4000,326.794
43,1,4000,300.316
44,1,4000,336.857
45,1,4000,299.153
46,1,4000,330.733
47,1,4000,305.275
48,1,4000,328.774
49,1,4000,298.363
50,1,4000,339.541
