sample_number,cores,matrix_size,time
1,1,1000,6.70775
2,1,1000,6.79318
3,1,1000,6.44301
4,1,1000,6.88114
5,1,1000,6.81382
6,1,1000,6.73246
7,1,1000,6.78284
8,1,1000,6.77861
9,1,1000,6.86379
10,1,1000,6.75922
11,1,1000,6.78298
12,1,1000,6.51763
13,1,1000,6.73267
14,1,1000,6.81581
15,1,1000,6.82502
16,1,1000,6.93114
17,1,1000,6.77096
18,1,1000,6.78743
19,1,1000,6.77819
20,1,1000,6.90056
21,1,1000,6.60561
22,1,1000,6.76684
23,1,1000,6.84616
24,1,1000,6.86994
25,1,1000,6.8682
26,1,1000,6.87132
27,1,1000,6.70687
28,1,1000,6.83267
29,1,1000,6.86301
30,1,1000,6.49943
31,1,1000,6.66575
32,1,1000,6.72785
33,1,1000,6.81722
34,1,1000,6.86793
35,1,1000,6.85342
36,1,1000,6.71429
37,1,1000,6.76118
38,1,1000,6.75382
39,1,1000,6.715
40,1,1000,6.99105
41,1,1000,6.9201
42,1,1000,6.78861
43,1,1000,6.73811
44,1,1000,6.8269
45,1,1000,6.81207
46,1,1000,6.76414
47,1,1000,6.98855
48,1,1000,6.50809
49,1,1000,6.8537
50,1,1000,6.79105
51,1,1000,6.80507
52,1,1000,6.87928
53,1,1000,6.94175
54,1,1000,6.95077
55,1,1000,6.76299
56,1,1000,6.97583
57,1,1000,6.73019
58,1,1000,7.00124
59,1,1000,6.75941
60,1,1000,6.82639
61,1,1000,6.81424
62,1,1000,6.71262
63,1,1000,6.90013
64,1,1000,6.6872
65,1,1000,6.90603
66,1,1000,6.37063
67,1,1000,6.86358
68,1,1000,6.76327
69,1,1000,6.79968
70,1,1000,6.98664
71,1,1000,6.85449
72,1,1000,6.76645
73,1,1000,6.71492
74,1,1000,6.75121
75,1,1000,6.58173
76,1,1000,6.75117
77,1,1000,6.71233
78,1,1000,6.82132
79,1,1000,6.8519
80,1,1000,6.78456
81,1,1000,6.79524
82,1,1000,6.63135
83,1,1000,6.75434
84,1,1000,6.51162
85,1,1000,6.89975
86,1,1000,6.78163
87,1,1000,6.8227
88,1,1000,7.02335
89,1,1000,6.84772
90,1,1000,6.93537
91,1,1000,6.83705
92,1,1000,6.88854
93,1,1000,6.5054
94,1,1000,6.72303
95,1,1000,6.81532
96,1,1000,6.78774
97,1,1000,6.81126
98,1,1000,6.85154
99,1,1000,6.90171
100,1,1000,6.76912
