sample_number,cores,matrix_size,time
1,4,2000,6.79135
2,4,2000,6.43569
3,4,2000,6.6836
4,4,2000,6.72756
5,4,2000,6.4285
6,4,2000,6.47588
7,4,2000,6.51659
8,4,2000,6.40489
9,4,2000,6.7004
10,4,2000,5.04457
11,4,2000,6.23506
12,4,2000,6.33353
13,4,2000,5.78613
14,4,2000,6.43588
15,4,2000,6.13639
16,4,2000,6.1676
17,4,2000,6.48591
18,4,2000,5.34238
19,4,2000,6.35667
20,4,2000,6.55629
21,4,2000,6.05213
22,4,2000,6.97402
23,4,2000,5.88571
24,4,2000,6.28229
25,4,2000,6.61436
26,4,2000,5.46663
27,4,2000,6.51618
28,4,2000,5.96285
29,4,2000,6.13771
30,4,2000,6.41428
31,4,2000,5.93162
32,4,2000,6.50732
33,4,2000,6.32391
34,4,2000,6.12497
35,4,2000,6.43076
36,4,2000,5.11335
37,4,2000,7.10182
38,4,2000,6.35522
39,4,2000,6.13525
40,4,2000,6.47039
41,4,2000,6.37994
42,4,2000,5.92931
43,4,2000,6.64591
44,4,2000,5.86779
45,4,2000,6.30085
46,4,2000,6.45294
47,4,2000,5.88082
48,4,2000,6.39214
49,4,2000,5.34133
50,4,2000,6.04537
