sample_number,cores,matrix_size,time
1,1,5000,637.07
2,1,5000,591.659
3,1,5000,608.105
4,1,5000,605.044
5,1,5000,595.865
6,1,5000,611.252
7,1,5000,601.377
8,1,5000,606.079
9,1,5000,604.078
10,1,5000,642.288
11,1,5000,605.423
12,1,5000,595.968
13,1,5000,594.274
14,1,5000,604.949
15,1,5000,596.953
16,1,5000,601.403
17,1,5000,596.991
18,1,5000,607.347
19,1,5000,591.645
20,1,5000,590.917
21,1,5000,608.274
22,1,5000,601.787
23,1,5000,592.71
24,1,5000,609.027
25,1,5000,592.951
26,1,5000,591.115
27,1,5000,592.189
28,1,5000,605.094
29,1,5000,597.034
30,1,5000,600.601
31,1,5000,594.867
32,1,5000,600.461
33,1,5000,603.107
34,1,5000,588.478
35,1,5000,598.832
36,1,5000,593.497
37,1,5000,576.938
38,1,5000,593.947
39,1,5000,602.894
40,1,5000,595.598
41,1,5000,593.672
42,1,5000,594.365
43,1,5000,599.227
44,1,5000,604.701
45,1,5000,606.789
46,1,5000,596.412
47,1,5000,587.833
48,1,5000,591.391
49,1,5000,587.641
50,1,5000,569.008
