sample_number,cores,matrix_size,time
1,4,100,0.0027299
2,4,100,0.002656
3,4,100,0.0016986
4,4,100,0.0027561
5,4,100,0.0029225
6,4,100,0.0017053
7,4,100,0.0017121
8,4,100,0.0031314
9,4,100,0.0030172
10,4,100,0.001631
11,4,100,0.0029757
12,4,100,0.0029077
13,4,100,0.0029189
14,4,100,0.0027262
15,4,100,0.0030767
16,4,100,0.001545
17,4,100,0.0028577
18,4,100,0.0014452
19,4,100,0.0016453
20,4,100,0.002918
21,4,100,0.0014995
22,4,100,0.0029581
23,4,100,0.003019
24,4,100,0.0017118
25,4,100,0.0015134
26,4,100,0.0026267
27,4,100,0.0016535
28,4,100,0.002604
29,4,100,0.0014975
30,4,100,0.0013758
31,4,100,0.0030746
32,4,100,0.0029241
33,4,100,0.0029096
34,4,100,0.0017015
35,4,100,0.002565
36,4,100,0.0015559
37,4,100,0.0026285
38,4,100,0.0025663
39,4,100,0.0028562
40,4,100,0.0027241
41,4,100,0.0027917
42,4,100,0.0013806
43,4,100,0.0028756
44,4,100,0.00173
45,4,100,0.0025917
46,4,100,0.0029193
47,4,100,0.0016403
48,4,100,0.0026204
49,4,100,0.0027185
50,4,100,0.0027489
51,4,100,0.0032397
52,4,100,0.0027402
53,4,100,0.0027619
54,4,100,0.0029693
55,4,100,0.0018068
56,4,100,0.0014933
57,4,100,0.0016027
58,4,100,0.0030537
59,4,100,0.0026668
60,4,100,0.0026602
61,4,100,0.0027254
62,4,100,0.0028152
63,4,100,0.003074
64,4,100,0.002515
65,4,100,0.0013393
66,4,100,0.001321
67,4,100,0.0032277
68,4,100,0.0015259
69,4,100,0.0028888
70,4,100,0.0016994
71,4,100,0.0026607
72,4,100,0.0026583
73,4,100,0.003192
74,4,100,0.0027017
75,4,100,0.0033443
76,4,100,0.0014561
77,4,100,0.0026036
78,4,100,0.0015547
79,4,100,0.0027179
80,4,100,0.0025498
81,4,100,0.0028013
82,4,100,0.0025791
83,4,100,0.0015389
84,4,100,0.0026872
85,4,100,0.0026117
86,4,100,0.0015159
87,4,100,0.0028815
88,4,100,0.0026049
89,4,100,0.0016063
90,4,100,0.0025388
91,4,100,0.0017341
92,4,100,0.0014921
93,4,100,0.0029189
94,4,100,0.002801
95,4,100,0.0026259
96,4,100,0.0014655
97,4,100,0.001523
98,4,100,0.0028893
99,4,100,0.0014567
100,4,100,0.0028436
