sample_number,cores,matrix_size,time
1,4,4000,108.798
2,4,4000,98.7401
3,4,4000,94.504
4,4,4000,98.6999
5,4,4000,95.023
6,4,4000,99.5989
7,4,4000,100.378
8,4,4000,94.5601
9,4,4000,99.5084
10,4,4000,94.6943
11,4,4000,99.6813
12,4,4000,93.5483
13,4,4000,99.2302
14,4,4000,94.5412
15,4,4000,99.3174
16,4,4000,95.458
17,4,4000,100.672
18,4,4000,99.771
19,4,4000,92.9561
20,4,4000,99.4046
21,4,4000,94.6439
22,4,4000,99.6823
23,4,4000,95.0627
24,4,4000,98.4518
25,4,4000,93.7132
26,4,4000,99.6323
27,4,4000,94.5753
28,4,4000,99.094
29,4,4000,94.5713
30,4,4000,99.5819
31,4,4000,94.6331
32,4,4000,98.9462
33,4,4000,130.3
34,4,4000,95.3167
35,4,4000,99.8264
36,4,4000,95.603
37,4,4000,99.4574
38,4,4000,100.381
39,4,4000,94.9586
40,4,4000,99.0013
41,4,4000,95.0163
42,4,4000,98.4375
43,4,4000,94.0709
44,4,4000,99.8636
45,4,4000,94.2186
46,4,4000,99.156
47,4,4000,94.494
48,4,4000,99.2644
49,4,4000,93.8523
50,4,4000,99.838
