sample_number,cores,matrix_size,time
1,2,2000,1.42173
2,2,2000,1.45262
3,2,2000,1.42635
4,2,2000,1.43516
5,2,2000,1.41299
6,2,2000,1.41295
7,2,2000,1.41783
8,2,2000,1.43462
9,2,2000,1.43773
10,2,2000,1.41211
11,2,2000,1.43416
12,2,2000,1.41113
13,2,2000,1.42587
14,2,2000,1.43364
15,2,2000,1.41756
16,2,2000,1.41441
17,2,2000,1.43707
18,2,2000,1.41547
19,2,2000,1.42022
20,2,2000,1.41505
21,2,2000,1.41149
22,2,2000,1.41287
23,2,2000,1.43481
24,2,2000,1.41264
25,2,2000,1.43737
26,2,2000,1.41683
27,2,2000,1.41
28,2,2000,1.43555
29,2,2000,1.40827
30,2,2000,1.43765
31,2,2000,1.41044
32,2,2000,1.42257
33,2,2000,1.43365
34,2,2000,1.41522
35,2,2000,1.419
36,2,2000,1.44955
37,2,2000,1.41629
38,2,2000,1.43176
39,2,2000,1.42406
40,2,2000,1.43283
41,2,2000,1.41289
42,2,2000,1.43504
43,2,2000,1.41408
44,2,2000,1.43426
45,2,2000,1.41863
46,2,2000,1.42472
47,2,2000,1.4117
48,2,2000,1.41864
49,2,2000,1.41198
50,2,2000,1.41582
